account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial,churn_flag,subscription_id,plan_tier_y,seats_y,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count,account_age_days,revenue_per_seat,customer_activity_score,ticket_resolution_efficiency,usage_per_feature,error_rate,satisfaction_index
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,S-87b9f7,Basic,17,0,0,annual,False,644,1,0,75.0,12.5,5823.333333333333,0.0,1.0,6.0,6.0,39.0,100.83333333333333,4.25,0.0,900,0.0,45.0,0.025,12.5,0.0,0.10625000000000001
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,S-dbceba,Pro,36,1764,21168,monthly,True,623,0,0,79.0,9.875,3355.75,4.0,1.0,8.0,6.0,48.333333333333336,95.83333333333333,4.25,1.0,967,49.0,41.0,0.020270270270270268,9.875,0.05063291139240506,0.08614864864864864
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,S-28e491,Pro,30,0,0,annual,True,705,2,2,98.0,10.88888888888889,2606.4444444444443,7.0,1.0,8.0,4.0,32.5,62.75,4.0,1.0,1142,0.0,64.0,0.029850746268656716,12.25,0.07142857142857142,0.11940298507462686
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,S-150c8e,Pro,33,1617,19404,monthly,True,669,1,1,88.0,11.0,2845.5,4.0,1.0,8.0,2.0,66.0,79.0,4.0,1.0,825,49.0,70.0,0.014925373134328358,11.0,0.045454545454545456,0.05970149253731343
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,S-615a8a,Enterprise,11,0,0,annual,False,611,0,0,49.0,8.166666666666666,1633.3333333333333,3.0,0.0,5.0,2.0,14.5,81.5,5.0,0.0,645,0.0,33.0,0.06451612903225806,9.8,0.061224489795918366,0.3225806451612903
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,S-1b713e,Basic,24,0,0,annual,False,646,2,0,23.0,11.5,2233.5,0.0,1.0,2.0,2.0,30.0,62.5,4.0,0.0,959,0.0,13.0,0.03225806451612903,11.5,0.0,0.12903225806451613
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,S-5eaab8,Pro,7,343,4116,monthly,False,631,2,0,62.0,10.333333333333334,4356.166666666667,2.0,0.0,6.0,3.0,48.0,67.0,4.5,0.0,1138,49.0,43.0,0.02040816326530612,10.333333333333334,0.03225806451612903,0.09183673469387754
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,S-3b3fac,Basic,10,190,2280,annual,True,651,0,1,51.0,12.75,4399.25,5.0,0.0,4.0,5.0,45.2,124.6,4.333333333333333,2.0,1295,19.0,16.0,0.021645021645021644,12.75,0.09803921568627451,0.09379509379509378
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,S-5d532c,Enterprise,10,1990,23880,monthly,True,616,0,1,93.0,10.333333333333334,3185.4444444444443,4.0,0.0,8.0,5.0,38.4,81.2,4.6,0.0,810,199.0,60.0,0.025380710659898477,11.625,0.043010752688172046,0.11675126903553298
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,S-1682d4,Enterprise,23,4577,54924,annual,False,616,2,0,42.0,10.5,4260.0,5.0,2.0,4.0,3.0,48.333333333333336,137.66666666666666,3.0,0.0,1006,199.0,17.0,0.020270270270270268,10.5,0.11904761904761904,0.0608108108108108
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,S-652885,Basic,18,342,4104,monthly,True,634,2,0,46.0,9.2,4541.0,5.0,0.0,5.0,4.0,19.25,94.5,4.25,0.0,1035,19.0,16.0,0.04938271604938271,9.2,0.10869565217391304,0.20987654320987653
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,S-09076d,Pro,51,2499,29988,monthly,True,619,4,2,67.0,11.166666666666666,2580.0,0.0,1.0,5.0,3.0,27.333333333333332,72.66666666666667,,1.0,840,49.0,52.0,0.03529411764705882,13.4,0.0,
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,S-cb8a5c,Enterprise,1,199,2388,annual,True,625,0,0,50.0,7.142857142857143,2568.714285714286,1.0,1.0,6.0,5.0,23.8,88.6,3.6666666666666665,0.0,1002,199.0,23.0,0.04032258064516129,8.333333333333334,0.02,0.14784946236559138
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,S-cdd281,Enterprise,40,7960,95520,monthly,True,612,0,0,63.0,10.5,1844.1666666666667,5.0,1.0,6.0,5.0,23.0,76.2,4.25,0.0,637,199.0,28.0,0.041666666666666664,10.5,0.07936507936507936,0.17708333333333331
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,S-947b62,Enterprise,16,3184,38208,annual,False,617,3,0,51.0,10.2,2638.4,1.0,1.0,5.0,8.0,35.25,65.625,3.8,0.0,749,199.0,9.0,0.027586206896551724,10.2,0.0196078431372549,0.10482758620689654
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,S-83c56d,Enterprise,45,8955,107460,monthly,True,629,0,0,15.0,5.0,896.6666666666666,0.0,0.0,3.0,5.0,29.8,112.8,4.0,0.0,850,199.0,-10.0,0.032467532467532464,5.0,0.0,0.12987012987012986
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,S-ebbda6,Pro,15,735,8820,annual,True,693,1,0,46.0,9.2,2389.0,6.0,0.0,5.0,4.0,64.25,79.25,4.5,1.0,1190,49.0,14.0,0.01532567049808429,9.2,0.13043478260869565,0.06896551724137931
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,S-9a1297,Pro,26,1274,15288,annual,True,775,0,0,71.0,10.142857142857142,4556.142857142857,2.0,0.0,6.0,4.0,38.5,140.75,4.0,0.0,1322,49.0,47.0,0.02531645569620253,11.833333333333334,0.028169014084507043,0.10126582278481013
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,S-51d8db,Enterprise,6,1194,14328,annual,True,612,1,1,57.0,9.5,2447.8333333333335,4.0,0.0,6.0,5.0,30.2,99.2,4.5,0.0,634,199.0,24.0,0.032051282051282055,9.5,0.07017543859649122,0.14423076923076925
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,S-c92099,Enterprise,24,4776,57312,annual,True,634,0,1,51.0,8.5,2708.3333333333335,2.0,1.0,5.0,5.0,16.6,91.4,3.25,1.0,1278,199.0,22.0,0.056818181818181816,10.2,0.0392156862745098,0.1846590909090909
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,S-23587d,Pro,12,588,7056,annual,True,614,0,1,65.0,10.833333333333334,3920.8333333333335,6.0,1.0,6.0,2.0,66.0,97.5,5.0,0.0,663,49.0,43.0,0.014925373134328358,10.833333333333334,0.09230769230769231,0.07462686567164178
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,S-01b2dc,Basic,13,247,2964,annual,True,619,1,0,59.0,8.428571428571429,1781.7142857142858,9.0,0.0,6.0,4.0,33.25,109.0,4.333333333333333,0.0,871,19.0,21.0,0.029197080291970802,9.833333333333334,0.15254237288135594,0.1265206812652068
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,S-9d7c19,Pro,5,245,2940,annual,True,611,5,2,26.0,8.666666666666666,1327.3333333333333,0.0,0.0,3.0,5.0,42.2,112.0,3.5,0.0,644,49.0,1.0,0.023148148148148147,8.666666666666666,0.0,0.08101851851851852
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,S-8fd696,Enterprise,54,10746,128952,annual,False,657,1,0,45.0,7.5,2296.3333333333335,6.0,2.0,5.0,2.0,59.0,152.0,3.0,0.0,1056,199.0,23.0,0.016666666666666666,9.0,0.13333333333333333,0.05
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,S-826d19,Enterprise,8,1592,19104,annual,True,616,0,0,50.0,10.0,3615.0,3.0,0.0,5.0,4.0,44.0,57.25,4.0,1.0,620,199.0,24.0,0.022222222222222223,10.0,0.06,0.08888888888888889
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,S-3c0121,Pro,24,1176,14112,monthly,True,612,0,1,76.0,9.5,2476.0,0.0,0.0,7.0,4.0,42.0,86.25,4.0,0.0,850,49.0,56.0,0.023255813953488372,10.857142857142858,0.0,0.09302325581395349
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,S-4daf2d,Enterprise,27,5373,64476,annual,True,667,3,0,63.0,10.5,2872.8333333333335,10.0,0.0,6.0,2.0,32.5,84.5,3.0,0.0,1217,199.0,33.0,0.029850746268656716,10.5,0.15873015873015872,0.08955223880597014
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,S-1f3254,Basic,18,342,4104,annual,True,613,0,0,25.0,8.333333333333334,2411.0,1.0,1.0,3.0,5.0,38.6,68.2,3.75,0.0,988,19.0,-2.0,0.025252525252525252,8.333333333333334,0.04,0.0946969696969697
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,S-8bf576,Enterprise,40,7960,95520,monthly,True,626,1,1,37.0,12.333333333333334,1725.6666666666667,1.0,0.0,3.0,6.0,38.0,74.5,4.25,0.0,1261,199.0,5.0,0.02564102564102564,12.333333333333334,0.02702702702702703,0.10897435897435898
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,S-aef18a,Pro,25,0,0,annual,True,666,1,1,9.0,9.0,1953.0,0.0,0.0,1.0,4.0,16.25,105.0,4.333333333333333,0.0,851,0.0,-11.0,0.057971014492753624,9.0,0.0,0.25120772946859904
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,S-e964b6,Basic,46,874,10488,monthly,True,612,2,1,53.0,10.6,3424.6,2.0,1.0,5.0,7.0,38.285714285714285,61.57142857142857,4.0,1.0,766,19.0,14.0,0.025454545454545455,10.6,0.03773584905660377,0.10181818181818182
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,S-59edf9,Basic,17,323,3876,monthly,False,626,0,0,75.0,9.375,2757.625,6.0,1.0,8.0,2.0,31.5,109.5,3.0,0.0,741,19.0,53.0,0.03076923076923077,9.375,0.08,0.09230769230769231
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,S-c77c84,Basic,19,0,0,monthly,False,611,0,0,44.0,14.666666666666666,5666.0,0.0,0.0,3.0,7.0,40.285714285714285,84.85714285714286,4.2,1.0,688,0.0,9.0,0.02422145328719723,14.666666666666666,0.0,0.10173010380622838
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,S-62c088,Enterprise,85,16915,202980,monthly,True,633,1,1,36.0,9.0,885.25,3.0,0.0,4.0,1.0,46.0,70.0,4.0,0.0,858,199.0,25.0,0.02127659574468085,9.0,0.08333333333333333,0.0851063829787234
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,S-b2f3f3,Basic,8,152,1824,monthly,True,627,0,0,23.0,11.5,6234.0,0.0,0.0,1.0,7.0,40.57142857142857,112.0,3.75,0.0,778,19.0,-12.0,0.024054982817869417,23.0,0.0,0.09020618556701031
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,S-47048b,Basic,7,133,1596,annual,True,611,0,0,50.0,10.0,3905.6,0.0,0.0,5.0,5.0,27.2,74.6,5.0,0.0,675,19.0,25.0,0.03546099290780142,10.0,0.0,0.1773049645390071
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,S-8ff318,Pro,5,245,2940,monthly,True,619,0,0,71.0,11.833333333333334,4634.333333333333,2.0,1.0,5.0,6.0,36.666666666666664,124.66666666666667,4.0,0.0,1049,49.0,37.0,0.026548672566371685,14.2,0.028169014084507043,0.10619469026548674
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,S-525864,Pro,14,686,8232,monthly,True,613,0,1,47.0,11.75,3332.5,1.0,0.0,4.0,5.0,32.6,66.6,4.0,0.0,754,49.0,20.0,0.02976190476190476,11.75,0.02127659574468085,0.11904761904761904
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,S-08c8e1,Enterprise,14,2786,33432,monthly,True,632,0,0,74.0,10.571428571428571,4448.428571428572,7.0,1.0,7.0,7.0,43.142857142857146,67.71428571428571,3.5,0.0,914,199.0,25.0,0.022653721682847894,10.571428571428571,0.0945945945945946,0.07928802588996763
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,S-fb9972,Pro,45,2205,26460,annual,True,611,1,0,97.0,10.777777777777779,3325.4444444444443,6.0,0.0,8.0,1.0,32.0,50.0,3.0,0.0,834,49.0,80.0,0.030303030303030304,12.125,0.061855670103092786,0.09090909090909091
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,S-31ac79,Basic,29,551,6612,monthly,True,641,0,0,63.0,10.5,3645.0,5.0,0.0,6.0,2.0,35.5,74.0,4.0,1.0,1332,19.0,43.0,0.0273972602739726,10.5,0.07936507936507936,0.1095890410958904
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,S-4b9226,Enterprise,13,2587,31044,monthly,False,692,1,0,29.0,9.666666666666666,1860.6666666666667,1.0,0.0,3.0,5.0,33.0,45.2,4.0,0.0,1050,199.0,2.0,0.029411764705882353,9.666666666666666,0.034482758620689655,0.11764705882352941
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,S-1dbbc2,Basic,20,380,4560,monthly,False,612,0,0,17.0,8.5,677.0,0.0,1.0,2.0,3.0,33.666666666666664,72.0,4.0,0.0,836,19.0,2.0,0.028846153846153848,8.5,0.0,0.11538461538461539
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,S-4690b3,Enterprise,35,6965,83580,monthly,True,626,1,0,98.0,12.25,3685.0,6.0,1.0,8.0,5.0,38.8,121.4,4.333333333333333,0.0,1144,199.0,61.0,0.02512562814070352,12.25,0.061224489795918366,0.10887772194304858
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,S-58b22d,Enterprise,19,3781,45372,monthly,True,611,0,1,81.0,9.0,3156.222222222222,1.0,1.0,9.0,5.0,31.0,87.4,4.5,0.0,1078,199.0,54.0,0.03125,9.0,0.012345679012345678,0.140625
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,S-2c3b6d,Enterprise,17,3383,40596,annual,True,637,0,1,40.0,10.0,2971.5,3.0,1.0,3.0,,,,,,760,199.0,,,13.333333333333334,0.075,
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,S-0a15fa,Pro,25,1225,14700,annual,True,630,0,1,41.0,8.2,1930.8,0.0,1.0,5.0,6.0,23.5,92.33333333333333,4.5,0.0,814,49.0,11.0,0.04081632653061224,8.2,0.0,0.18367346938775508
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,S-712e04,Basic,32,0,0,monthly,True,713,1,0,100.0,10.0,2944.0,4.0,0.0,10.0,3.0,4.666666666666667,122.33333333333333,4.0,0.0,1198,0.0,77.0,0.1764705882352941,10.0,0.04,0.7058823529411764
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,S-d82234,Pro,4,196,2352,annual,True,625,4,1,66.0,8.25,2090.75,5.0,2.0,8.0,2.0,31.0,75.0,4.0,0.0,1074,49.0,46.0,0.03125,8.25,0.07575757575757576,0.125
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,S-d449e1,Basic,25,0,0,annual,True,688,0,1,42.0,10.5,4116.0,0.0,0.0,4.0,4.0,46.25,89.75,3.6666666666666665,0.0,1032,0.0,22.0,0.021164021164021163,10.5,0.0,0.07760141093474426
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,S-15a8c0,Basic,50,950,11400,monthly,False,613,0,0,19.0,9.5,2438.0,0.0,0.0,2.0,4.0,30.25,53.5,4.666666666666667,0.0,672,19.0,-1.0,0.032,9.5,0.0,0.14933333333333335
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,S-79535e,Pro,54,2646,31752,monthly,True,631,1,1,40.0,10.0,4399.0,7.0,0.0,4.0,5.0,42.0,104.0,4.25,0.0,1220,49.0,1.0,0.023255813953488372,10.0,0.175,0.09883720930232558
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,S-7ff88c,Pro,12,588,7056,monthly,False,612,2,0,53.0,7.571428571428571,2727.285714285714,1.0,2.0,7.0,2.0,47.5,79.0,4.0,0.0,827,49.0,41.0,0.020618556701030927,7.571428571428571,0.018867924528301886,0.08247422680412371
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,S-384681,Basic,67,1273,15276,annual,True,617,0,1,30.0,10.0,5017.0,0.0,1.0,3.0,8.0,30.375,93.0,4.0,0.0,712,19.0,-10.0,0.03187250996015936,10.0,0.0,0.12749003984063745
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,S-0c0691,Enterprise,20,3980,47760,monthly,True,678,1,0,74.0,9.25,2994.375,1.0,1.0,6.0,3.0,29.333333333333332,90.0,4.666666666666667,0.0,1185,199.0,57.0,0.03296703296703297,12.333333333333334,0.013513513513513514,0.15384615384615385
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,S-ccdc31,Pro,19,931,11172,annual,True,626,0,1,72.0,10.285714285714286,2636.4285714285716,4.0,0.0,6.0,1.0,61.0,139.0,5.0,0.0,916,49.0,59.0,0.016129032258064516,12.0,0.05555555555555555,0.08064516129032258
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,S-46dfac,Pro,17,0,0,annual,True,687,1,0,25.0,6.25,1671.75,2.0,0.0,4.0,5.0,44.2,48.8,4.333333333333333,0.0,1118,0.0,-4.0,0.022123893805309734,6.25,0.08,0.09587020648967551
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,S-5a5338,Basic,38,0,0,annual,True,621,1,0,26.0,8.666666666666666,1802.3333333333333,0.0,0.0,3.0,5.0,35.8,91.8,5.0,0.0,803,0.0,1.0,0.027173913043478264,8.666666666666666,0.0,0.13586956521739132
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,S-354f6f,Enterprise,70,13930,167160,annual,True,648,1,0,40.0,8.0,2784.8,4.0,0.0,4.0,3.0,36.333333333333336,60.0,5.0,1.0,764,199.0,17.0,0.026785714285714284,10.0,0.1,0.13392857142857142
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,S-2971ae,Enterprise,11,2189,26268,monthly,True,690,3,0,86.0,10.75,3559.875,9.0,1.0,6.0,4.0,42.25,130.25,4.0,0.0,1134,199.0,48.0,0.023121387283236993,14.333333333333334,0.10465116279069768,0.09248554913294797
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,S-bc7cab,Basic,48,0,0,annual,True,623,1,1,48.0,8.0,1614.1666666666667,4.0,0.0,6.0,2.0,14.5,123.0,3.5,0.0,809,0.0,30.0,0.06451612903225806,8.0,0.08333333333333333,0.22580645161290322
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,S-d0bb87,Pro,22,1078,12936,annual,True,635,1,0,30.0,10.0,3766.0,2.0,0.0,3.0,2.0,28.5,42.0,4.0,0.0,744,49.0,16.0,0.03389830508474576,10.0,0.06666666666666667,0.13559322033898305
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,S-66a625,Pro,40,1960,23520,monthly,True,618,0,3,94.0,11.75,3370.0,8.0,0.0,7.0,1.0,35.0,115.0,3.0,0.0,1285,49.0,73.0,0.027777777777777776,13.428571428571429,0.0851063829787234,0.08333333333333333
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,S-f366b3,Pro,85,4165,49980,annual,True,616,1,2,49.0,9.8,2067.2,0.0,1.0,5.0,3.0,33.666666666666664,76.33333333333333,3.5,0.0,764,49.0,34.0,0.028846153846153848,9.8,0.0,0.10096153846153846
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,S-761a0f,Enterprise,65,12935,155220,annual,True,686,1,1,45.0,11.25,1708.0,0.0,0.0,4.0,5.0,40.6,97.8,4.0,0.0,1319,199.0,20.0,0.024038461538461536,11.25,0.0,0.09615384615384615
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,S-2fe6c0,Basic,21,399,4788,annual,True,621,0,1,17.0,8.5,2802.5,3.0,0.0,2.0,3.0,24.666666666666668,89.66666666666667,5.0,0.0,1118,19.0,-4.0,0.03896103896103896,8.5,0.17647058823529413,0.19480519480519481
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,S-e2d4e9,Basic,148,0,0,monthly,True,612,1,0,53.0,10.6,3974.8,0.0,0.0,4.0,5.0,45.2,101.6,3.8,0.0,624,0.0,28.0,0.021645021645021644,13.25,0.0,0.08225108225108224
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,S-124336,Pro,18,0,0,annual,True,642,2,1,48.0,9.6,2920.0,2.0,0.0,5.0,3.0,30.333333333333332,96.33333333333333,3.0,0.0,858,0.0,29.0,0.03191489361702128,9.6,0.041666666666666664,0.09574468085106384
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,S-b5d3cc,Enterprise,16,3184,38208,monthly,True,613,3,0,60.0,8.571428571428571,3011.714285714286,10.0,0.0,7.0,3.0,58.0,48.0,4.0,0.0,685,199.0,25.0,0.01694915254237288,8.571428571428571,0.16666666666666666,0.06779661016949153
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,S-8f7c91,Basic,11,209,2508,annual,True,631,4,1,81.0,11.571428571428571,3318.714285714286,7.0,1.0,7.0,1.0,67.0,30.0,4.0,0.0,955,19.0,62.0,0.014705882352941176,11.571428571428571,0.08641975308641975,0.058823529411764705
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,S-3fb8f4,Enterprise,32,6368,76416,annual,False,614,0,0,46.0,9.2,3425.8,0.0,0.0,5.0,1.0,64.0,141.0,3.0,0.0,672,199.0,41.0,0.015384615384615385,9.2,0.0,0.046153846153846156
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,S-62c824,Basic,11,209,2508,annual,True,646,0,0,37.0,12.333333333333334,4078.6666666666665,4.0,1.0,3.0,3.0,31.666666666666668,95.33333333333333,4.5,1.0,800,19.0,14.0,0.03061224489795918,12.333333333333334,0.10810810810810811,0.1377551020408163
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,S-e78c09,Enterprise,15,2985,35820,annual,True,688,0,0,12.0,12.0,3048.0,2.0,0.0,1.0,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,1.0,1318,199.0,-22.0,0.030456852791878177,12.0,0.16666666666666666,0.10152284263959392
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,S-f20079,Basic,20,380,4560,monthly,True,626,0,0,31.0,10.333333333333334,1734.0,0.0,0.0,3.0,4.0,39.5,65.5,3.5,0.0,797,19.0,11.0,0.024691358024691357,10.333333333333334,0.0,0.08641975308641975
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,S-19edee,Enterprise,21,4179,50148,monthly,False,745,3,0,55.0,9.166666666666666,3727.5,0.0,0.0,6.0,6.0,43.166666666666664,114.5,5.0,0.0,987,199.0,25.0,0.022641509433962266,9.166666666666666,0.0,0.11320754716981132
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,S-86571c,Enterprise,33,6567,78804,monthly,True,615,0,1,21.0,7.0,2876.0,4.0,0.0,3.0,2.0,49.5,110.0,4.0,0.0,665,199.0,3.0,0.019801980198019802,7.0,0.19047619047619047,0.07920792079207921
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,S-906b0c,Pro,18,882,10584,monthly,False,637,1,0,12.0,12.0,5256.0,0.0,0.0,1.0,5.0,37.4,97.2,3.75,0.0,1130,49.0,-13.0,0.026041666666666668,12.0,0.0,0.09765625
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,S-0896f4,Basic,12,228,2736,annual,True,634,2,0,148.0,9.25,3341.5625,8.0,1.0,13.0,4.0,57.5,106.0,3.6666666666666665,0.0,729,19.0,112.0,0.017094017094017096,11.384615384615385,0.05405405405405406,0.06267806267806268
